Timestamp,InDataset,Backbone,MethodTag,Epochs,LR,ForgetLambda,Batch,WD,Cache,K,ProtoM,UseLoRA,LoRA_r,LoRA_alpha,LoRA_dropout,LoRA_target,BatchForgetMode,Temp,AdapterPath,PretrainCkpt,OODs
2025-11-13T01:05:26Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e5-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns,5,0.001,0.8,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e5-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T01:13:22Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e10-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns,10,0.001,0.8,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e10-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T01:22:30Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e15-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns,15,0.001,0.8,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e15-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T01:32:53Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e20-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns,20,0.001,0.8,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e20-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T01:44:54Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e25-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns,25,0.001,0.8,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e25-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T01:57:43Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e30-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns,30,0.001,0.8,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e30-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T02:11:48Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e35-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns,35,0.001,0.8,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e35-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T02:27:32Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e40-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns,40,0.001,0.8,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e40-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T02:44:13Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e45-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns,45,0.001,0.8,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e45-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T03:01:34Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns,50,0.001,0.8,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T03:08:18Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e5-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns,5,0.001,0.9,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e5-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T03:15:56Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e10-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns,10,0.001,0.9,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e10-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T03:24:39Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e15-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns,15,0.001,0.9,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e15-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T03:34:30Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e20-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns,20,0.001,0.9,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e20-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T03:45:47Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e25-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns,25,0.001,0.9,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e25-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T03:57:29Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e30-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns,30,0.001,0.9,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e30-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T04:10:16Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e35-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns,35,0.001,0.9,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e35-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T04:24:03Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e40-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns,40,0.001,0.9,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e40-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T04:38:49Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e45-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns,45,0.001,0.9,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e45-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T04:54:34Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns,50,0.001,0.9,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T05:01:07Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e5-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns,5,0.001,1.0,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e5-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T05:08:55Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e10-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns,10,0.001,1.0,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e10-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T05:17:46Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e15-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns,15,0.001,1.0,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e15-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T05:27:21Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e20-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns,20,0.001,1.0,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e20-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T05:37:58Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e25-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns,25,0.001,1.0,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e25-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T05:49:41Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e30-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns,30,0.001,1.0,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e30-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T06:02:15Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e35-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns,35,0.001,1.0,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e35-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T06:16:07Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e40-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns,40,0.001,1.0,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e40-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T06:31:12Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e45-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns,45,0.001,1.0,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e45-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
2025-11-13T06:46:59Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns,50,0.001,1.0,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-fullgrid_reruns-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd"
