Timestamp,InDataset,Backbone,MethodTag,Epochs,LR,ForgetLambda,Batch,WD,Cache,K,ProtoM,UseLoRA,LoRA_r,LoRA_alpha,LoRA_dropout,LoRA_target,BatchForgetMode,Temp,AdapterPath,PretrainCkpt,OODs,AVG-FPR,AVG-AUROC,Forget-FPR,Forget-AUROC,Forget-AUIN,Retain-Acc,Score
2025-11-14T00:18:09Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.6-lora_r4a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.6,128,1e-4,6,5,0.999,1,4,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.6-lora_r4a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.86,89.96,54.60,89.30,98.64,74.81,57.69
2025-11-14T00:31:25Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.6-lora_r8a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.6,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.6-lora_r8a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.71,89.92,57.10,88.75,98.58,74.73,56.46
2025-11-14T00:44:21Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.6-lora_r16a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.6,128,1e-4,6,5,0.999,1,16,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.6-lora_r16a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.86,89.96,54.60,89.30,98.64,74.81,57.69
2025-11-14T00:57:45Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.7-lora_r4a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.7,128,1e-4,6,5,0.999,1,4,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.7-lora_r4a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.86,89.96,54.60,89.30,98.64,74.81,57.69
2025-11-14T01:10:46Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.7-lora_r8a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.7,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.7-lora_r8a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.65,89.93,56.90,88.78,98.58,74.73,56.60
2025-11-14T01:23:51Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.7-lora_r16a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.7,128,1e-4,6,5,0.999,1,16,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.7-lora_r16a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.86,89.96,54.60,89.30,98.64,74.81,57.69
2025-11-14T01:36:52Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r4a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.8,128,1e-4,6,5,0.999,1,4,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r4a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.86,89.96,54.60,89.30,98.64,74.81,57.69
2025-11-14T01:49:42Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.8,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r8a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.75,89.92,56.50,88.88,98.59,74.74,56.74
2025-11-14T02:02:05Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r16a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.8,128,1e-4,6,5,0.999,1,16,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.8-lora_r16a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.86,89.96,54.60,89.30,98.64,74.81,57.69
2025-11-14T02:14:54Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r4a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.9,128,1e-4,6,5,0.999,1,4,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r4a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.86,89.96,54.60,89.30,98.64,74.81,57.69
2025-11-14T02:27:53Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.9,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r8a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.69,89.92,56.80,88.81,98.58,74.74,56.62
2025-11-14T02:40:48Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r16a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,0.9,128,1e-4,6,5,0.999,1,16,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.9-lora_r16a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.86,89.96,54.60,89.30,98.64,74.81,57.69
2025-11-14T02:53:34Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r4a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,1.0,128,1e-4,6,5,0.999,1,4,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r4a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.86,89.96,54.60,89.30,98.64,74.81,57.69
2025-11-14T03:06:33Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,1.0,128,1e-4,6,5,0.999,1,8,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r8a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.79,89.91,57.90,88.68,98.57,74.77,56.02
2025-11-14T03:19:55Z,CIFAR-100,resnet34,top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r16a32d0.05-temp0.08-epoch50-lambdagrid_runs,50,0.001,1.0,128,1e-4,6,5,0.999,1,16,32,0.05,both,balanced,0.08,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1.0-lora_r16a32d0.05-temp0.08-epoch50-lambdagrid_runs-planB_adapter,checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt,"SVHN places365 LSUN iSUN dtd",39.86,89.96,54.60,89.30,98.64,74.81,57.69
